version,config,full_name,nn,sr,relevant_sr,trigger,mask_area,n_images,config_dir,qwen_file
v17,both_hybrid_ss3.0_st0.2_fused,v17/both_hybrid_ss3.0_st0.2_fused,45.5700,68.6709,71.6172,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.2_fused/results_qwen_nudity.txt
v17,both_hybrid_ss3.0_st0.2_probe_only,v17/both_hybrid_ss3.0_st0.2_probe_only,46.5200,64.5570,67.3267,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.2_probe_only/results_qwen_nudity.txt
v17,both_hybrid_ss3.0_st0.3_fused,v17/both_hybrid_ss3.0_st0.3_fused,46.2000,66.1392,68.9769,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.3_fused/results_qwen_nudity.txt
v17,both_hybrid_ss3.0_st0.3_probe_only,v17/both_hybrid_ss3.0_st0.3_probe_only,48.1000,63.9241,66.8874,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.3_probe_only/results_qwen_nudity.txt
v17,both_hybrid_ss3.0_st0.4_fused,v17/both_hybrid_ss3.0_st0.4_fused,46.5200,67.7215,70.3947,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.4_fused/results_qwen_nudity.txt
v17,both_hybrid_ss3.0_st0.4_probe_only,v17/both_hybrid_ss3.0_st0.4_probe_only,47.7800,64.8734,67.8808,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss3.0_st0.4_probe_only/results_qwen_nudity.txt
v17,both_hybrid_ss5.0_st0.2_fused,v17/both_hybrid_ss5.0_st0.2_fused,28.1600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.2_fused,
v17,both_hybrid_ss5.0_st0.2_probe_only,v17/both_hybrid_ss5.0_st0.2_probe_only,30.3800,75.9494,80.2676,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.2_probe_only/results_qwen_nudity.txt
v17,both_hybrid_ss5.0_st0.3_fused,v17/both_hybrid_ss5.0_st0.3_fused,28.1600,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.3_fused,
v17,both_hybrid_ss5.0_st0.3_probe_only,v17/both_hybrid_ss5.0_st0.3_probe_only,32.5900,75.9494,79.2079,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.3_probe_only/results_qwen_nudity.txt
v17,both_hybrid_ss5.0_st0.4_fused,v17/both_hybrid_ss5.0_st0.4_fused,29.4300,76.5823,79.6053,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.4_fused/results_qwen_nudity.txt
v17,both_hybrid_ss5.0_st0.4_probe_only,v17/both_hybrid_ss5.0_st0.4_probe_only,34.8100,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_both_hybrid_ss5.0_st0.4_probe_only,
v17,image_dag_adaptive_ss1.0_st0.2_fused,v17/image_dag_adaptive_ss1.0_st0.2_fused,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.2_fused,
v17,image_dag_adaptive_ss1.0_st0.2_probe_only,v17/image_dag_adaptive_ss1.0_st0.2_probe_only,3.8000,22.7848,90.0000,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss1.0_st0.3_fused,v17/image_dag_adaptive_ss1.0_st0.3_fused,3.8000,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.3_fused,
v17,image_dag_adaptive_ss1.0_st0.3_probe_only,v17/image_dag_adaptive_ss1.0_st0.3_probe_only,3.8000,30.3797,88.0734,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss1.0_st0.4_fused,v17/image_dag_adaptive_ss1.0_st0.4_fused,4.4300,20.8861,86.8421,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.4_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss1.0_st0.4_probe_only,v17/image_dag_adaptive_ss1.0_st0.4_probe_only,6.6500,,,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss1.0_st0.4_probe_only,
v17,image_dag_adaptive_ss2.0_st0.2_fused,v17/image_dag_adaptive_ss2.0_st0.2_fused,3.4800,14.2405,84.9057,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.2_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss2.0_st0.2_probe_only,v17/image_dag_adaptive_ss2.0_st0.2_probe_only,3.4800,12.6582,83.3333,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss2.0_st0.3_fused,v17/image_dag_adaptive_ss2.0_st0.3_fused,3.8000,13.2911,84.0000,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.3_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss2.0_st0.3_probe_only,v17/image_dag_adaptive_ss2.0_st0.3_probe_only,3.8000,13.6076,84.3137,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss2.0_st0.4_fused,v17/image_dag_adaptive_ss2.0_st0.4_fused,3.8000,12.9747,83.6735,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.4_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss2.0_st0.4_probe_only,v17/image_dag_adaptive_ss2.0_st0.4_probe_only,3.8000,22.7848,87.8049,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss2.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.2_fused,v17/image_dag_adaptive_ss3.0_st0.2_fused,3.1600,12.3418,86.6667,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.2_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.2_probe_only,v17/image_dag_adaptive_ss3.0_st0.2_probe_only,3.1600,12.0253,86.3636,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.3_fused,v17/image_dag_adaptive_ss3.0_st0.3_fused,3.1600,13.2911,87.5000,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.3_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.3_probe_only,v17/image_dag_adaptive_ss3.0_st0.3_probe_only,3.8000,12.6582,86.9565,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.4_fused,v17/image_dag_adaptive_ss3.0_st0.4_fused,3.1600,12.6582,85.1064,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.4_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss3.0_st0.4_probe_only,v17/image_dag_adaptive_ss3.0_st0.4_probe_only,3.8000,15.5063,84.4828,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss3.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.2_fused,v17/image_dag_adaptive_ss5.0_st0.2_fused,3.1600,8.2278,81.2500,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.2_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.2_probe_only,v17/image_dag_adaptive_ss5.0_st0.2_probe_only,3.4800,8.5443,81.8182,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.3_fused,v17/image_dag_adaptive_ss5.0_st0.3_fused,2.8500,8.8608,82.3529,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.3_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.3_probe_only,v17/image_dag_adaptive_ss5.0_st0.3_probe_only,3.1600,10.4430,84.6154,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.4_fused,v17/image_dag_adaptive_ss5.0_st0.4_fused,3.8000,8.5443,81.8182,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.4_fused/results_qwen_nudity.txt
v17,image_dag_adaptive_ss5.0_st0.4_probe_only,v17/image_dag_adaptive_ss5.0_st0.4_probe_only,4.7500,12.3418,86.6667,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_dag_adaptive_ss5.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.2_fused,v17/image_hybrid_ss1.0_st0.2_fused,62.3400,57.9114,59.2233,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.2_fused/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.2_probe_only,v17/image_hybrid_ss1.0_st0.2_probe_only,62.3400,57.2785,58.7662,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.3_fused,v17/image_hybrid_ss1.0_st0.3_fused,62.6600,54.7468,56.5359,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.3_fused/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.3_probe_only,v17/image_hybrid_ss1.0_st0.3_probe_only,62.9700,54.4304,55.4839,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.4_fused,v17/image_hybrid_ss1.0_st0.4_fused,62.6600,55.3797,56.8182,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.4_fused/results_qwen_nudity.txt
v17,image_hybrid_ss1.0_st0.4_probe_only,v17/image_hybrid_ss1.0_st0.4_probe_only,63.2900,52.8481,54.5752,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss1.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.2_fused,v17/image_hybrid_ss2.0_st0.2_fused,51.9000,62.0253,63.6364,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.2_fused/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.2_probe_only,v17/image_hybrid_ss2.0_st0.2_probe_only,52.2200,61.7089,63.7255,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.3_fused,v17/image_hybrid_ss2.0_st0.3_fused,52.2200,61.3924,63.3987,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.3_fused/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.3_probe_only,v17/image_hybrid_ss2.0_st0.3_probe_only,52.2200,60.4430,62.6230,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.4_fused,v17/image_hybrid_ss2.0_st0.4_fused,52.8500,59.1772,61.3115,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.4_fused/results_qwen_nudity.txt
v17,image_hybrid_ss2.0_st0.4_probe_only,v17/image_hybrid_ss2.0_st0.4_probe_only,54.4300,58.8608,60.7843,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss2.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.2_fused,v17/image_hybrid_ss3.0_st0.2_fused,45.2500,68.3544,71.2871,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.2_fused/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.2_probe_only,v17/image_hybrid_ss3.0_st0.2_probe_only,46.5200,66.1392,69.2053,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.3_fused,v17/image_hybrid_ss3.0_st0.3_fused,46.2000,67.7215,70.6271,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.3_fused/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.3_probe_only,v17/image_hybrid_ss3.0_st0.3_probe_only,46.8400,63.9241,66.6667,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.4_fused,v17/image_hybrid_ss3.0_st0.4_fused,45.5700,65.8228,68.4211,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.4_fused/results_qwen_nudity.txt
v17,image_hybrid_ss3.0_st0.4_probe_only,v17/image_hybrid_ss3.0_st0.4_probe_only,47.7800,63.6076,66.5563,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss3.0_st0.4_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.2_fused,v17/image_hybrid_ss5.0_st0.2_fused,27.8500,76.5823,79.8680,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.2_fused/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.2_probe_only,v17/image_hybrid_ss5.0_st0.2_probe_only,32.2800,74.6835,78.6667,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.2_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.3_fused,v17/image_hybrid_ss5.0_st0.3_fused,28.4800,77.8481,81.4570,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.3_fused/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.3_probe_only,v17/image_hybrid_ss5.0_st0.3_probe_only,35.1300,75.9494,78.9474,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.3_probe_only/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.4_fused,v17/image_hybrid_ss5.0_st0.4_fused,31.6500,76.8987,79.9342,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.4_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.4_fused/results_qwen_nudity.txt
v17,image_hybrid_ss5.0_st0.4_probe_only,v17/image_hybrid_ss5.0_st0.4_probe_only,34.8100,74.0506,76.7213,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.4_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_image_hybrid_ss5.0_st0.4_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss1.0_st0.2_fused,v17/text_dag_adaptive_ss1.0_st0.2_fused,3.8000,24.3671,89.5349,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.2_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.2_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss1.0_st0.2_probe_only,v17/text_dag_adaptive_ss1.0_st0.2_probe_only,16.4600,66.1392,82.2835,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.2_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.2_probe_only/results_qwen_nudity.txt
v17,text_dag_adaptive_ss1.0_st0.3_fused,v17/text_dag_adaptive_ss1.0_st0.3_fused,4.1100,22.1519,87.5000,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.3_fused,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.3_fused/results_qwen_nudity.txt
v17,text_dag_adaptive_ss1.0_st0.3_probe_only,v17/text_dag_adaptive_ss1.0_st0.3_probe_only,28.8000,65.5063,71.6263,0.000000,0.000000,0,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.3_probe_only,/mnt/home3/yhgil99/unlearning/CAS_SpatialCFG/outputs/v17/ringabell_text_dag_adaptive_ss1.0_st0.3_probe_only/results_qwen_nudity.txt
