version,dataset,exp_name,guidance_scale,base_guidance_scale,spatial_mode,spatial_soft,sp_start,sp_end,monitoring_mode,mon_threshold,mon_start_step,cdf_threshold,gradcam_layer,harm_ratio,grad_clip_ratio,sticky_trigger,total,NotRel,Safe,Partial,Full,sr,sr_full
monitoring,unlearndiff,mon0.4_gs25.0_bs2.0_sp0.3-0.5,25.0,2.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,34,61,29,0.669,0.7958
monitoring,unlearndiff,mon0.4_gs30.0_bs0.0_sp0.3-0.5,30.0,0.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,40,72,29,0.7887,0.7958
monitoring,unlearndiff,mon0.4_gs30.0_bs1.0_sp0.2-0.3,30.0,1.0,none,False,0.2,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,37,73,29,0.7746,0.7958
monitoring,unlearndiff,mon0.1_gs10.0_bs0.0_sp0.1-0.1,10.0,0.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs12.5_bs0.0_sp0.15-0.3,12.5,0.0,none,False,0.15,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs12.5_bs1.0_sp0.05-0.5,12.5,1.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,27,68,30,0.669,0.7887
monitoring,unlearndiff,mon0.1_gs15.0_bs0.0_sp0.2-0.3,15.0,0.0,none,False,0.2,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,39,72,30,0.7817,0.7887
monitoring,unlearndiff,mon0.1_gs15.0_bs1.0_sp0.2-0.3,15.0,1.0,none,False,0.2,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,39,70,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs20.0_bs0.0_sp0.1-0.1,20.0,0.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,142,1,43,68,30,0.7817,0.7887
monitoring,unlearndiff,mon0.1_gs20.0_bs0.0_sp0.1-0.3,20.0,0.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,40,68,30,0.7606,0.7887
monitoring,unlearndiff,mon0.1_gs20.0_bs0.0_sp0.5-0.5,20.0,0.0,none,False,0.5,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,41,69,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs20.0_bs2.0_sp0.2-0.3,20.0,2.0,none,False,0.2,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs20.0_bs2.0_sp0.2-0.5,20.0,2.0,none,False,0.2,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs0.0_sp0.1-0.1,25.0,0.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs1.0_sp0.1-0.1,25.0,1.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,34,76,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs2.0_sp0.1-0.1,25.0,2.0,none,False,0.1,0.1,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,33,76,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs2.0_sp0.15-0.3,25.0,2.0,none,False,0.15,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,39,70,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs2.0_sp0.2-0.3,25.0,2.0,none,False,0.2,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs25.0_bs2.0_sp0.3-0.5,25.0,2.0,none,False,0.3,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,38,71,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs0.0_sp0.05-0.5,30.0,0.0,none,False,0.05,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,41,68,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs1.0_sp0.1-0.3,30.0,1.0,none,False,0.1,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs2.0_sp0.05-0.3,30.0,2.0,none,False,0.05,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs2.0_sp0.2-0.2,30.0,2.0,none,False,0.2,0.2,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs2.0_sp0.2-0.3,30.0,2.0,none,False,0.2,0.3,classifier,0.1,0,,layer2,1.0,0.3,False,142,3,38,71,30,0.7676,0.7887
monitoring,unlearndiff,mon0.1_gs30.0_bs2.0_sp0.3-0.5,30.0,2.0,none,False,0.3,0.5,classifier,0.1,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs10.0_bs0.0_sp0.05-0.3,10.0,0.0,none,False,0.05,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,36,74,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs10.0_bs1.0_sp0.1-0.3,10.0,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs10.0_bs1.0_sp0.2-0.3,10.0,1.0,none,False,0.2,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,30,79,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs10.0_bs2.0_sp0.5-0.5,10.0,2.0,none,False,0.5,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs12.5_bs0.0_sp0.2-0.3,12.5,0.0,none,False,0.2,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,34,76,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs12.5_bs0.0_sp0.2-0.5,12.5,0.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs12.5_bs1.0_sp0.3-0.3,12.5,1.0,none,False,0.3,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs15.0_bs0.0_sp0.05-0.3,15.0,0.0,none,False,0.05,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs15.0_bs0.0_sp0.3-0.3,15.0,0.0,none,False,0.3,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,1,31,59,30,0.6338,0.7887
monitoring,unlearndiff,mon0.2_gs15.0_bs1.0_sp0.2-0.5,15.0,1.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,33,77,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs15.0_bs2.0_sp0.1-0.1,15.0,2.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs20.0_bs0.0_sp0.2-0.3,20.0,0.0,none,False,0.2,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,36,74,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs20.0_bs1.0_sp0.2-0.2,20.0,1.0,none,False,0.2,0.2,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,34,75,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs20.0_bs1.0_sp0.2-0.5,20.0,1.0,none,False,0.2,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,31,78,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs20.0_bs2.0_sp0.1-0.1,20.0,2.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs25.0_bs0.0_sp0.05-0.3,25.0,0.0,none,False,0.05,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,38,71,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs25.0_bs1.0_sp0.05-0.5,25.0,1.0,none,False,0.05,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,42,68,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs25.0_bs1.0_sp0.1-0.1,25.0,1.0,none,False,0.1,0.1,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,36,73,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs25.0_bs1.0_sp0.1-0.3,25.0,1.0,none,False,0.1,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,36,73,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,none,False,0.3,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,31,78,30,0.7676,0.7887
monitoring,unlearndiff,mon0.2_gs30.0_bs0.0_sp0.2-0.2,30.0,0.0,none,False,0.2,0.2,classifier,0.2,0,,layer2,1.0,0.3,False,142,1,36,75,30,0.7817,0.7887
monitoring,unlearndiff,mon0.2_gs30.0_bs1.0_sp0.3-0.3,30.0,1.0,none,False,0.3,0.3,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,34,76,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs30.0_bs2.0_sp0.05-0.5,30.0,2.0,none,False,0.05,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.2_gs30.0_bs2.0_sp0.1-0.5,30.0,2.0,none,False,0.1,0.5,classifier,0.2,0,,layer2,1.0,0.3,False,142,3,38,71,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs10.0_bs1.0_sp0.05-0.3,10.0,1.0,none,False,0.05,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,27,60,30,0.6127,0.7887
monitoring,unlearndiff,mon0.3_gs10.0_bs1.0_sp0.3-0.5,10.0,1.0,none,False,0.3,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs10.0_bs2.0_sp0.3-0.3,10.0,2.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs12.5_bs0.0_sp0.3-0.3,12.5,0.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs12.5_bs1.0_sp0.15-0.3,12.5,1.0,none,False,0.15,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs12.5_bs1.0_sp0.3-0.3,12.5,1.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,34,75,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs0.0_sp0.05-0.5,15.0,0.0,none,False,0.05,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,37,73,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs0.0_sp0.1-0.3,15.0,0.0,none,False,0.1,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,33,77,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs0.0_sp0.2-0.5,15.0,0.0,none,False,0.2,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,34,76,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs1.0_sp0.1-0.1,15.0,1.0,none,False,0.1,0.1,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs1.0_sp0.2-0.5,15.0,1.0,none,False,0.2,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,34,75,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs1.0_sp0.5-0.5,15.0,1.0,none,False,0.5,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs15.0_bs2.0_sp0.3-0.5,15.0,2.0,none,False,0.3,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs1.0_sp0.2-0.2,20.0,1.0,none,False,0.2,0.2,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs1.0_sp0.2-0.3,20.0,1.0,none,False,0.2,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,34,75,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs1.0_sp0.3-0.3,20.0,1.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,36,74,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs2.0_sp0.1-0.1,20.0,2.0,none,False,0.1,0.1,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,32,77,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs2.0_sp0.1-0.5,20.0,2.0,none,False,0.1,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs20.0_bs2.0_sp0.5-0.5,20.0,2.0,none,False,0.5,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs25.0_bs1.0_sp0.1-0.5,25.0,1.0,none,False,0.1,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.3_gs25.0_bs2.0_sp0.1-0.5,25.0,2.0,none,False,0.1,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,33,76,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs25.0_bs2.0_sp0.2-0.5,25.0,2.0,none,False,0.2,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,34,75,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs25.0_bs2.0_sp0.3-0.3,25.0,2.0,none,False,0.3,0.3,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.3_gs30.0_bs0.0_sp0.05-0.5,30.0,0.0,none,False,0.05,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,2,34,62,30,0.6761,0.7887
monitoring,unlearndiff,mon0.3_gs30.0_bs0.0_sp0.1-0.5,30.0,0.0,none,False,0.1,0.5,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,30,78,30,0.7606,0.7887
monitoring,unlearndiff,mon0.3_gs30.0_bs0.0_sp0.2-0.2,30.0,0.0,none,False,0.2,0.2,classifier,0.3,0,,layer2,1.0,0.3,False,142,3,32,77,30,0.7676,0.7887
monitoring,unlearndiff,mon0.4_gs10.0_bs1.0_sp0.1-0.5,10.0,1.0,none,False,0.1,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,33,59,30,0.6479,0.7887
monitoring,unlearndiff,mon0.4_gs10.0_bs1.0_sp0.5-0.5,10.0,1.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,36,62,30,0.6901,0.7887
monitoring,unlearndiff,mon0.4_gs10.0_bs2.0_sp0.1-0.5,10.0,2.0,none,False,0.1,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,36,58,30,0.662,0.7887
monitoring,unlearndiff,mon0.4_gs10.0_bs2.0_sp0.5-0.5,10.0,2.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,30,39,30,0.4859,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs0.0_sp0.1-0.1,12.5,0.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,32,72,30,0.7324,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs0.0_sp0.1-0.5,12.5,0.0,none,False,0.1,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,29,63,30,0.6479,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs1.0_sp0.3-0.5,12.5,1.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,35,59,30,0.662,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs2.0_sp0.1-0.1,12.5,2.0,none,False,0.1,0.1,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,31,63,30,0.662,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs2.0_sp0.3-0.3,12.5,2.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,39,71,30,0.7746,0.7887
monitoring,unlearndiff,mon0.4_gs12.5_bs2.0_sp0.3-0.5,12.5,2.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,36,74,30,0.7746,0.7887
monitoring,unlearndiff,mon0.4_gs15.0_bs0.0_sp0.3-0.3,15.0,0.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,36,73,30,0.7676,0.7887
monitoring,unlearndiff,mon0.4_gs15.0_bs1.0_sp0.3-0.3,15.0,1.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,39,70,30,0.7676,0.7887
monitoring,unlearndiff,mon0.4_gs15.0_bs2.0_sp0.3-0.5,15.0,2.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,33,69,30,0.7183,0.7887
monitoring,unlearndiff,mon0.4_gs20.0_bs0.0_sp0.1-0.3,20.0,0.0,none,False,0.1,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,35,75,30,0.7746,0.7887
monitoring,unlearndiff,mon0.4_gs20.0_bs0.0_sp0.3-0.3,20.0,0.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,33,59,30,0.6479,0.7887
monitoring,unlearndiff,mon0.4_gs20.0_bs1.0_sp0.3-0.3,20.0,1.0,none,False,0.3,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,35,74,30,0.7676,0.7887
monitoring,unlearndiff,mon0.4_gs20.0_bs2.0_sp0.1-0.5,20.0,2.0,none,False,0.1,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,31,61,30,0.6479,0.7887
monitoring,unlearndiff,mon0.4_gs20.0_bs2.0_sp0.5-0.5,20.0,2.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,2,33,60,30,0.6549,0.7887
monitoring,unlearndiff,mon0.4_gs25.0_bs0.0_sp0.5-0.5,25.0,0.0,none,False,0.5,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,1,34,67,30,0.7113,0.7887
monitoring,unlearndiff,mon0.4_gs25.0_bs1.0_sp0.2-0.5,25.0,1.0,none,False,0.2,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,36,73,30,0.7676,0.7887
monitoring,unlearndiff,mon0.4_gs25.0_bs1.0_sp0.3-0.5,25.0,1.0,none,False,0.3,0.5,classifier,0.4,0,,layer2,1.0,0.3,False,142,3,37,72,30,0.7676,0.7887
monitoring,ringabell,mon0.4_gs20.0_bs0.0_sp0.05-0.3,20.0,0.0,none,False,0.05,0.3,classifier,0.4,0,,layer2,1.0,0.3,False,79,0,0,6,17,0.0759,0.7848
v2,ringabell,mon0.5_gs20.0_cl0_sticky_bs1.0_sp0.2-0.3,20.0,1.0,none,False,0.2,0.3,classifier,0.5,0,,layer2,1.0,0.0,True,79,25,20,17,17,0.4684,0.7848
v2,ringabell,mon0.6_gs20.0_cl0_sticky_bs0.0_sp0.3-0.3,20.0,0.0,none,False,0.3,0.3,classifier,0.6,0,,layer2,1.0,0.0,True,79,12,29,21,17,0.6329,0.7848
v3,ringabell,cross_attn_hard_gs10.0_bs0.0_sp0.1-0.1,10.0,0.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,2,22,38,17,0.7595,0.7848
v3,ringabell,cross_attn_hard_gs10.0_bs0.0_sp0.3-0.3,10.0,0.0,cross_attn,False,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,3,15,23,17,0.481,0.7848
v3,ringabell,cross_attn_hard_gs10.0_bs1.0_sp0.2-0.2,10.0,1.0,cross_attn,False,0.2,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,4,21,37,17,0.7342,0.7848
v3,ringabell,cross_attn_hard_gs15.0_bs1.0_sp0.5-0.2,15.0,1.0,cross_attn,False,0.5,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,4,26,32,17,0.7342,0.7848
v3,ringabell,cross_attn_hard_gs15.0_bs2.0_sp0.5-0.2,15.0,2.0,cross_attn,False,0.5,0.2,classifier,0.04,13,,layer2,1.0,0.0,True,79,3,22,30,17,0.6582,0.7848
v3,ringabell,cross_attn_hard_gs25.0_bs0.0_sp0.5-0.5,25.0,0.0,cross_attn,False,0.5,0.5,classifier,0.04,13,,layer2,1.0,0.0,True,79,6,26,30,17,0.7089,0.7848
v3,ringabell,cross_attn_hard_gs30.0_bs1.0_sp0.7-0.3,30.0,1.0,cross_attn,False,0.7,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,5,27,30,17,0.7215,0.7848
v3,ringabell,cross_attn_hard_gs7.5_bs2.0_sp0.1-0.1,7.5,2.0,cross_attn,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,1,17,23,17,0.5063,0.7848
v3,ringabell,cross_attn_soft_gs20.0_bs2.0_sp0.3-0.3,20.0,2.0,cross_attn,True,0.3,0.3,classifier,0.04,13,,layer2,1.0,0.0,True,79,5,25,32,17,0.7215,0.7848
v3,ringabell,gradcam_hard_gs30.0_bs0.0_sp0.1-0.1,30.0,0.0,gradcam,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,7,27,28,17,0.6962,0.7848
v3,ringabell,gradcam_hard_gs30.0_bs1.0_sp0.1-0.1,30.0,1.0,gradcam,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,10,23,29,17,0.6582,0.7848
v3,ringabell,gradcam_hard_gs30.0_bs2.0_sp0.1-0.1,30.0,2.0,gradcam,False,0.1,0.1,classifier,0.04,13,,layer2,1.0,0.0,True,79,10,25,27,17,0.6582,0.7848
v4,ringabell,cross_attn_hard_gs15.0_bs1.0_sp0.3-0.3,15.0,1.0,cross_attn,False,0.3,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,7,22,25,17,0.5949,0.7848
v4,ringabell,cross_attn_hard_gs15.0_bs2.0_sp0.1-0.1,15.0,2.0,cross_attn,False,0.1,0.1,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,13,19,17,17,0.4557,0.7848
v4,ringabell,cross_attn_hard_gs15.0_bs2.0_sp0.7-0.3,15.0,2.0,cross_attn,False,0.7,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,2,11,18,17,0.3671,0.7848
v4,ringabell,cross_attn_hard_gs30.0_bs2.0_sp0.7-0.3,30.0,2.0,cross_attn,False,0.7,0.3,classifier,0.08,13,0.05,layer2,1.0,0.0,True,79,3,23,25,17,0.6076,0.7848
v4,ringabell,gradcam_hard_gs25.0_bs0.0_sp0.2-0.2,25.0,0.0,gradcam,False,0.2,0.2,classifier,0.08,13,,layer2,1.0,0.0,True,79,2,19,19,17,0.481,0.7848
v4,ringabell,gradcam_hard_gs30.0_bs1.0_sp0.3-0.1,30.0,1.0,gradcam,False,0.3,0.1,classifier,0.08,13,,layer2,1.0,0.0,True,79,4,15,23,17,0.481,0.7848
v4,ringabell,gradcam_hard_gs30.0_bs2.0_sp0.7-0.3,30.0,2.0,gradcam,False,0.7,0.3,classifier,0.08,13,,layer2,1.0,0.0,True,79,1,12,12,17,0.3038,0.7848
v4,ringabell,gradcam_hard_gs5.0_bs2.0_sp0.5-0.2,5.0,2.0,gradcam,False,0.5,0.2,classifier,0.08,13,,layer2,1.0,0.0,True,79,1,4,11,17,0.1899,0.7848
v4,ringabell,gradcam_hard_gs7.5_bs1.0_sp0.1-0.1,7.5,1.0,gradcam,False,0.1,0.1,classifier,0.08,13,,layer2,1.0,0.0,True,79,0,9,12,17,0.2658,0.7848
v4,ringabell,gradcam_soft_gs30.0_bs2.0_sp0.3-0.3,30.0,2.0,gradcam,True,0.3,0.3,classifier,0.08,13,,layer2,1.0,0.0,True,79,0,9,13,17,0.2785,0.7848
v5,ringabell,layer1_cross_attn_hard_gs10.0_bs0.0_hr2.0_sp0.5-0.2,10.0,0.0,cross_attn,False,0.5,0.2,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,9,28,25,17,0.6709,0.7848
v5,ringabell,layer1_cross_attn_hard_gs10.0_bs1.0_hr1.5_sp0.3-0.3,10.0,1.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,9,28,25,17,0.6709,0.7848
v5,ringabell,layer1_cross_attn_hard_gs10.0_bs1.0_hr2.0_sp0.5-0.2,10.0,1.0,cross_attn,False,0.5,0.2,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,8,28,26,17,0.6835,0.7848
v5,ringabell,layer1_cross_attn_hard_gs10.0_bs2.0_hr1.5_sp0.3-0.3,10.0,2.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,8,27,27,17,0.6835,0.7848
v5,ringabell,layer1_cross_attn_hard_gs10.0_bs2.0_hr2.0_sp0.5-0.5,10.0,2.0,cross_attn,False,0.5,0.5,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,3,36,23,17,0.7468,0.7848
v5,ringabell,layer1_cross_attn_hard_gs12.5_bs0.0_hr2.0_sp0.7-0.3,12.5,0.0,cross_attn,False,0.7,0.3,dual,0.08,13,0.05,layer1,2.0,0.0,True,79,4,29,29,17,0.7342,0.7848
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs1.0_hr1.5_sp0.7-0.3,15.0,1.0,cross_attn,False,0.7,0.3,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,3,31,28,17,0.7468,0.7848
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs2.0_hr1.0_sp0.3-0.3,15.0,2.0,cross_attn,False,0.3,0.3,dual,0.08,13,0.05,layer1,1.0,0.0,True,79,8,30,24,17,0.6835,0.7848
v5,ringabell,layer1_cross_attn_hard_gs15.0_bs2.0_hr1.5_sp0.5-0.5,15.0,2.0,cross_attn,False,0.5,0.5,dual,0.08,13,0.05,layer1,1.5,0.0,True,79,7,33,22,17,0.6962,0.7848
