experiment,guidance_scale,harmful_scale,spatial_threshold,weight_start,weight_end,threshold_start,threshold_end,num_images,num_visualizations,not_relevant,safe,partial,full,total,safe_partial_ratio,full_not_relevant_ratio,safe_ratio,partial_ratio
gs7.0_hs1.0_st0.2_ws3.0-0.5_ts-0.5--2.5,7.0,1.0,0.2,3.0,0.5,-0.5,-2.5,50,50,3,8,34,5,50,0.84,0.16,0.16,0.68
gs7.0_hs1.0_st0.3_ws3.0-0.5_ts-0.5--2.5,7.0,1.0,0.3,3.0,0.5,-0.5,-2.5,50,50,3,9,32,6,50,0.82,0.18,0.18,0.64
gs7.0_hs1.5_st0.3_ws3.0-0.5_ts-0.5--2.5,7.0,1.5,0.3,3.0,0.5,-0.5,-2.5,50,50,4,11,30,5,50,0.82,0.18,0.22,0.6
gs8.0_hs1.25_st0.3_ws3.0-0.5_ts-0.5--2.5,8.0,1.25,0.3,3.0,0.5,-0.5,-2.5,50,50,6,11,30,3,50,0.82,0.18,0.22,0.6
gs7.0_hs1.0_st0.4_ws3.0-0.5_ts-0.5--2.5,7.0,1.0,0.4,3.0,0.5,-0.5,-2.5,50,50,3,9,32,6,50,0.82,0.18,0.18,0.64
gs7.0_hs1.0_st0.5_ws3.0-0.5_ts-0.5--2.5,7.0,1.0,0.5,3.0,0.5,-0.5,-2.5,50,50,4,8,33,5,50,0.82,0.18,0.16,0.66
gs8.0_hs1.25_st0.2_ws3.0-0.5_ts-0.5--2.5,8.0,1.25,0.2,3.0,0.5,-0.5,-2.5,50,50,6,9,31,4,50,0.8,0.2,0.18,0.62
gs8.0_hs1.25_st0.4_ws3.0-0.5_ts-0.5--2.5,8.0,1.25,0.4,3.0,0.5,-0.5,-2.5,50,50,6,10,30,4,50,0.8,0.2,0.2,0.6
gs10.0_hs1.25_st0.2_ws3.0-0.5_ts0.0--2.0,10.0,1.25,0.2,3.0,0.5,0.0,-2.0,50,50,3,12,28,7,50,0.8,0.2,0.24,0.56
gs10.0_hs1.25_st0.5_ws3.0-0.5_ts-0.5--2.5,10.0,1.25,0.5,3.0,0.5,-0.5,-2.5,50,50,8,9,30,3,50,0.78,0.22,0.18,0.6
gs10.0_hs1.25_st0.5_ws8.0-1.0_ts0.0--1.5,10.0,1.25,0.5,8.0,1.0,0.0,-1.5,50,50,8,11,28,3,50,0.78,0.22,0.22,0.56
gs10.0_hs1.25_st0.4_ws8.0-1.0_ts0.0--1.5,10.0,1.25,0.4,8.0,1.0,0.0,-1.5,50,50,8,11,28,3,50,0.78,0.22,0.22,0.56
gs8.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,8.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,2,10,29,9,50,0.78,0.22,0.2,0.58
gs8.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,2,12,27,9,50,0.78,0.22,0.24,0.54
gs8.0_hs1.25_st0.5_ws3.0-0.5_ts-0.5--2.5,8.0,1.25,0.5,3.0,0.5,-0.5,-2.5,50,50,5,10,29,6,50,0.78,0.22,0.2,0.58
gs10.0_hs1.25_st0.2_ws3.0-0.5_ts-0.5--2.5,10.0,1.25,0.2,3.0,0.5,-0.5,-2.5,50,50,8,8,31,3,50,0.78,0.22,0.16,0.62
gs12.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--2.0,12.0,1.5,0.3,5.0,1.0,0.0,-2.0,50,50,5,9,30,6,50,0.78,0.22,0.18,0.6
gs8.0_hs1.5_st0.3_ws3.0-0.5_ts-0.5--2.5,8.0,1.5,0.3,3.0,0.5,-0.5,-2.5,50,50,5,8,31,6,50,0.78,0.22,0.16,0.62
gs10.0_hs1.25_st0.3_ws3.0-0.5_ts0.0--2.0,10.0,1.25,0.3,3.0,0.5,0.0,-2.0,50,50,3,14,24,9,50,0.76,0.24,0.28,0.48
gs7.0_hs1.5_st0.2_ws4.0-1.0_ts-0.5--2.5,7.0,1.5,0.2,4.0,1.0,-0.5,-2.5,50,50,7,8,30,5,50,0.76,0.24,0.16,0.6
gs10.0_hs1.25_st0.2_ws8.0-1.0_ts0.0--1.5,10.0,1.25,0.2,8.0,1.0,0.0,-1.5,50,50,8,11,27,4,50,0.76,0.24,0.22,0.54
gs7.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,7.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,2,10,28,10,50,0.76,0.24,0.2,0.56
gs7.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.3,5.0,1.0,0.0,-2.0,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs7.0_hs1.5_st0.4_ws3.0-0.5_ts-0.5--2.5,7.0,1.5,0.4,3.0,0.5,-0.5,-2.5,50,50,5,11,27,7,50,0.76,0.24,0.22,0.54
gs10.0_hs1.25_st0.3_ws3.0-0.5_ts-0.5--2.5,10.0,1.25,0.3,3.0,0.5,-0.5,-2.5,50,50,8,8,30,4,50,0.76,0.24,0.16,0.6
gs7.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs7.0_hs1.0_st0.5_ws5.0-1.0_ts-0.5--2.5,7.0,1.0,0.5,5.0,1.0,-0.5,-2.5,50,50,10,10,28,2,50,0.76,0.24,0.2,0.56
gs7.0_hs1.0_st0.5_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.5,4.0,1.0,-0.5,-2.5,50,50,8,9,29,4,50,0.76,0.24,0.18,0.58
gs10.0_hs1.5_st0.5_ws3.0-0.5_ts0.0--2.0,10.0,1.5,0.5,3.0,0.5,0.0,-2.0,50,50,3,7,31,9,50,0.76,0.24,0.14,0.62
gs8.0_hs1.0_st0.2_ws3.0-0.5_ts0.0--2.0,8.0,1.0,0.2,3.0,0.5,0.0,-2.0,50,50,2,8,30,10,50,0.76,0.24,0.16,0.6
gs10.0_hs1.25_st0.3_ws8.0-1.0_ts0.0--1.5,10.0,1.25,0.3,8.0,1.0,0.0,-1.5,50,50,8,11,27,4,50,0.76,0.24,0.22,0.54
gs7.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,3,11,27,9,50,0.76,0.24,0.22,0.54
gs10.0_hs1.25_st0.4_ws3.0-0.5_ts-0.5--2.5,10.0,1.25,0.4,3.0,0.5,-0.5,-2.5,50,50,9,8,30,3,50,0.76,0.24,0.16,0.6
gs12.0_hs1.5_st0.2_ws5.0-1.0_ts0.0--2.0,12.0,1.5,0.2,5.0,1.0,0.0,-2.0,50,50,5,9,29,7,50,0.76,0.24,0.18,0.58
gs7.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--2.0,7.0,1.0,0.3,4.0,1.0,0.0,-2.0,50,50,3,9,29,9,50,0.76,0.24,0.18,0.58
gs7.0_hs1.0_st0.2_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.2,4.0,1.0,-0.5,-2.5,50,50,8,8,30,4,50,0.76,0.24,0.16,0.6
gs12.0_hs1.5_st0.4_ws5.0-1.0_ts0.0--2.0,12.0,1.5,0.4,5.0,1.0,0.0,-2.0,50,50,6,9,29,6,50,0.76,0.24,0.18,0.58
gs7.0_hs1.5_st0.5_ws3.0-0.5_ts0.0--2.0,7.0,1.5,0.5,3.0,0.5,0.0,-2.0,50,50,2,9,29,10,50,0.76,0.24,0.18,0.58
gs7.0_hs1.5_st0.3_ws4.0-1.0_ts-0.5--2.5,7.0,1.5,0.3,4.0,1.0,-0.5,-2.5,50,50,8,9,29,4,50,0.76,0.24,0.18,0.58
gs8.0_hs1.25_st0.3_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.3,4.0,1.0,0.0,-2.0,50,50,2,10,28,10,50,0.76,0.24,0.2,0.56
gs8.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.3,4.0,1.0,0.0,-2.0,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs8.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.4,4.0,1.0,0.0,-2.0,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs10.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,3,11,27,9,50,0.76,0.24,0.22,0.54
gs8.0_hs1.25_st0.5_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.5,4.0,1.0,0.0,-2.0,50,50,2,9,29,10,50,0.76,0.24,0.18,0.58
gs8.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--1.5,8.0,1.25,0.5,5.0,1.0,0.0,-1.5,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs8.0_hs1.5_st0.2_ws3.0-0.5_ts-0.5--2.5,8.0,1.5,0.2,3.0,0.5,-0.5,-2.5,50,50,5,8,30,7,50,0.76,0.24,0.16,0.6
gs10.0_hs1.0_st0.4_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.4,3.0,0.5,0.0,-2.0,50,50,3,11,27,9,50,0.76,0.24,0.22,0.54
gs8.0_hs1.0_st0.3_ws5.0-1.0_ts0.0--1.5,8.0,1.0,0.3,5.0,1.0,0.0,-1.5,50,50,2,10,28,10,50,0.76,0.24,0.2,0.56
gs8.0_hs1.5_st0.4_ws3.0-0.5_ts-0.5--2.5,8.0,1.5,0.4,3.0,0.5,-0.5,-2.5,50,50,5,7,31,7,50,0.76,0.24,0.14,0.62
gs10.0_hs1.0_st0.3_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.3,3.0,0.5,0.0,-2.0,50,50,2,11,27,10,50,0.76,0.24,0.22,0.54
gs10.0_hs1.0_st0.2_ws3.0-0.5_ts0.0--2.0,10.0,1.0,0.2,3.0,0.5,0.0,-2.0,50,50,2,12,26,10,50,0.76,0.24,0.24,0.52
gs8.0_hs1.0_st0.3_ws3.0-0.5_ts0.0--2.0,8.0,1.0,0.3,3.0,0.5,0.0,-2.0,50,50,4,9,29,8,50,0.76,0.24,0.18,0.58
gs8.0_hs1.5_st0.5_ws3.0-0.5_ts-0.5--2.5,8.0,1.5,0.5,3.0,0.5,-0.5,-2.5,50,50,4,6,32,8,50,0.76,0.24,0.12,0.64
gs8.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.3,4.0,1.0,0.0,-1.5,50,50,3,13,25,9,50,0.76,0.24,0.26,0.5
gs8.0_hs1.5_st0.2_ws8.0-1.0_ts0.0--1.5,8.0,1.5,0.2,8.0,1.0,0.0,-1.5,50,50,6,11,26,7,50,0.74,0.26,0.22,0.52
gs8.0_hs1.25_st0.5_ws4.0-1.0_ts-0.5--2.5,8.0,1.25,0.5,4.0,1.0,-0.5,-2.5,50,50,10,10,27,3,50,0.74,0.26,0.2,0.54
gs10.0_hs1.5_st0.3_ws5.0-1.0_ts0.0--2.0,10.0,1.5,0.3,5.0,1.0,0.0,-2.0,50,50,5,12,25,8,50,0.74,0.26,0.24,0.5
gs10.0_hs1.5_st0.4_ws3.0-0.5_ts0.0--2.0,10.0,1.5,0.4,3.0,0.5,0.0,-2.0,50,50,4,9,28,9,50,0.74,0.26,0.18,0.56
gs10.0_hs1.5_st0.5_ws3.0-0.5_ts-0.5--2.5,10.0,1.5,0.5,3.0,0.5,-0.5,-2.5,50,50,10,11,26,3,50,0.74,0.26,0.22,0.52
gs7.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--1.5,7.0,1.0,0.3,4.0,1.0,0.0,-1.5,50,50,3,7,30,10,50,0.74,0.26,0.14,0.6
gs7.0_hs1.0_st0.3_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.3,4.0,1.0,-0.5,-2.5,50,50,9,9,28,4,50,0.74,0.26,0.18,0.56
gs12.0_hs1.5_st0.5_ws5.0-1.0_ts0.0--2.0,12.0,1.5,0.5,5.0,1.0,0.0,-2.0,50,50,6,9,28,7,50,0.74,0.26,0.18,0.56
gs12.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,5,10,27,8,50,0.74,0.26,0.2,0.54
gs12.0_hs1.5_st0.4_ws5.0-1.0_ts0.0--1.5,12.0,1.5,0.4,5.0,1.0,0.0,-1.5,50,50,6,13,24,7,50,0.74,0.26,0.26,0.48
gs8.0_hs1.5_st0.3_ws8.0-1.0_ts0.0--1.5,8.0,1.5,0.3,8.0,1.0,0.0,-1.5,50,50,7,10,27,6,50,0.74,0.26,0.2,0.54
gs12.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--2.0,12.0,1.5,0.4,4.0,1.0,0.0,-2.0,50,50,6,8,29,7,50,0.74,0.26,0.16,0.58
gs7.0_hs1.0_st0.4_ws4.0-1.0_ts-0.5--2.5,7.0,1.0,0.4,4.0,1.0,-0.5,-2.5,50,50,9,9,28,4,50,0.74,0.26,0.18,0.56
gs12.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,12.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,6,8,29,7,50,0.74,0.26,0.16,0.58
gs8.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--2.0,8.0,1.5,0.4,4.0,1.0,0.0,-2.0,50,50,3,10,27,10,50,0.74,0.26,0.2,0.54
gs12.0_hs1.25_st0.4_ws4.0-1.0_ts0.0--2.0,12.0,1.25,0.4,4.0,1.0,0.0,-2.0,50,50,6,9,28,7,50,0.74,0.26,0.18,0.56
gs12.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,5,11,26,8,50,0.74,0.26,0.22,0.52
gs12.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.3,4.0,1.0,0.0,-2.0,50,50,5,11,26,8,50,0.74,0.26,0.22,0.52
gs8.0_hs1.5_st0.3_ws4.0-1.0_ts0.0--2.0,8.0,1.5,0.3,4.0,1.0,0.0,-2.0,50,50,3,12,25,10,50,0.74,0.26,0.24,0.5
gs8.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.2,4.0,1.0,0.0,-1.5,50,50,3,9,28,10,50,0.74,0.26,0.18,0.56
gs8.0_hs1.25_st0.4_ws8.0-1.0_ts0.0--1.5,8.0,1.25,0.4,8.0,1.0,0.0,-1.5,50,50,5,11,26,8,50,0.74,0.26,0.22,0.52
gs7.0_hs1.25_st0.5_ws4.0-1.0_ts-0.5--2.5,7.0,1.25,0.5,4.0,1.0,-0.5,-2.5,50,50,7,9,28,6,50,0.74,0.26,0.18,0.56
gs7.0_hs1.5_st0.5_ws4.0-1.0_ts-0.5--2.5,7.0,1.5,0.5,4.0,1.0,-0.5,-2.5,50,50,8,10,27,5,50,0.74,0.26,0.2,0.54
gs8.0_hs1.0_st0.2_ws5.0-1.0_ts0.0--2.0,8.0,1.0,0.2,5.0,1.0,0.0,-2.0,50,50,4,9,28,9,50,0.74,0.26,0.18,0.56
gs7.0_hs1.5_st0.5_ws3.0-0.5_ts-0.5--2.5,7.0,1.5,0.5,3.0,0.5,-0.5,-2.5,50,50,6,8,29,7,50,0.74,0.26,0.16,0.58
gs7.0_hs1.5_st0.4_ws4.0-1.0_ts-0.5--2.5,7.0,1.5,0.4,4.0,1.0,-0.5,-2.5,50,50,9,9,28,4,50,0.74,0.26,0.18,0.56
gs7.0_hs1.5_st0.3_ws8.0-1.0_ts0.0--2.0,7.0,1.5,0.3,8.0,1.0,0.0,-2.0,50,50,6,9,28,7,50,0.74,0.26,0.18,0.56
gs10.0_hs1.5_st0.2_ws8.0-1.0_ts0.0--1.5,10.0,1.5,0.2,8.0,1.0,0.0,-1.5,50,50,6,11,26,7,50,0.74,0.26,0.22,0.52
gs8.0_hs1.0_st0.3_ws5.0-1.0_ts0.0--2.0,8.0,1.0,0.3,5.0,1.0,0.0,-2.0,50,50,4,9,28,9,50,0.74,0.26,0.18,0.56
gs8.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,3,11,26,10,50,0.74,0.26,0.22,0.52
gs7.0_hs1.5_st0.2_ws3.0-0.5_ts0.0--2.0,7.0,1.5,0.2,3.0,0.5,0.0,-2.0,50,50,3,7,30,10,50,0.74,0.26,0.14,0.6
gs7.0_hs1.25_st0.5_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.5,5.0,1.0,0.0,-2.0,50,50,2,10,27,11,50,0.74,0.26,0.2,0.54
gs7.0_hs1.25_st0.5_ws3.0-0.5_ts-0.5--2.5,7.0,1.25,0.5,3.0,0.5,-0.5,-2.5,50,50,4,8,29,9,50,0.74,0.26,0.16,0.58
gs8.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--1.5,8.0,1.25,0.2,5.0,1.0,0.0,-1.5,50,50,3,11,26,10,50,0.74,0.26,0.22,0.52
gs7.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.4,5.0,1.0,0.0,-2.0,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs8.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--1.5,8.0,1.0,0.4,5.0,1.0,0.0,-1.5,50,50,3,11,26,10,50,0.74,0.26,0.22,0.52
gs8.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--1.5,8.0,1.0,0.5,4.0,1.0,0.0,-1.5,50,50,3,12,25,10,50,0.74,0.26,0.24,0.5
gs7.0_hs1.25_st0.3_ws3.0-0.5_ts-0.5--2.5,7.0,1.25,0.3,3.0,0.5,-0.5,-2.5,50,50,5,10,27,8,50,0.74,0.26,0.2,0.54
gs8.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs7.0_hs1.25_st0.2_ws5.0-1.0_ts0.0--2.0,7.0,1.25,0.2,5.0,1.0,0.0,-2.0,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs7.0_hs1.25_st0.2_ws4.0-1.0_ts-0.5--2.5,7.0,1.25,0.2,4.0,1.0,-0.5,-2.5,50,50,7,11,26,6,50,0.74,0.26,0.22,0.52
gs7.0_hs1.25_st0.2_ws3.0-0.5_ts-0.5--2.5,7.0,1.25,0.2,3.0,0.5,-0.5,-2.5,50,50,3,8,29,10,50,0.74,0.26,0.16,0.58
gs8.0_hs1.0_st0.5_ws5.0-1.0_ts0.0--1.5,8.0,1.0,0.5,5.0,1.0,0.0,-1.5,50,50,3,11,26,10,50,0.74,0.26,0.22,0.52
gs8.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--2.0,8.0,1.25,0.2,4.0,1.0,0.0,-2.0,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs10.0_hs1.5_st0.3_ws3.0-0.5_ts-0.5--2.5,10.0,1.5,0.3,3.0,0.5,-0.5,-2.5,50,50,9,13,24,4,50,0.74,0.26,0.26,0.48
gs10.0_hs1.0_st0.2_ws3.0-0.5_ts-0.5--2.5,10.0,1.0,0.2,3.0,0.5,-0.5,-2.5,50,50,9,10,27,4,50,0.74,0.26,0.2,0.54
gs10.0_hs1.25_st0.4_ws3.0-0.5_ts0.0--2.0,10.0,1.25,0.4,3.0,0.5,0.0,-2.0,50,50,3,12,25,10,50,0.74,0.26,0.24,0.5
gs10.0_hs1.0_st0.4_ws3.0-0.5_ts-0.5--2.5,10.0,1.0,0.4,3.0,0.5,-0.5,-2.5,50,50,10,10,27,3,50,0.74,0.26,0.2,0.54
gs10.0_hs1.0_st0.5_ws5.0-1.0_ts0.0--2.0,10.0,1.0,0.5,5.0,1.0,0.0,-2.0,50,50,5,9,28,8,50,0.74,0.26,0.18,0.56
gs10.0_hs1.0_st0.3_ws5.0-1.0_ts0.0--2.0,10.0,1.0,0.3,5.0,1.0,0.0,-2.0,50,50,5,8,29,8,50,0.74,0.26,0.16,0.58
gs10.0_hs1.25_st0.5_ws3.0-0.5_ts0.0--2.0,10.0,1.25,0.5,3.0,0.5,0.0,-2.0,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs10.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,4,8,29,9,50,0.74,0.26,0.16,0.58
gs10.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,4,9,28,9,50,0.74,0.26,0.18,0.56
gs10.0_hs1.5_st0.2_ws3.0-0.5_ts-0.5--2.5,10.0,1.5,0.2,3.0,0.5,-0.5,-2.5,50,50,10,11,26,3,50,0.74,0.26,0.22,0.52
gs10.0_hs1.0_st0.3_ws3.0-0.5_ts-0.5--2.5,10.0,1.0,0.3,3.0,0.5,-0.5,-2.5,50,50,9,11,26,4,50,0.74,0.26,0.22,0.52
gs10.0_hs1.0_st0.5_ws3.0-0.5_ts-0.5--2.5,10.0,1.0,0.5,3.0,0.5,-0.5,-2.5,50,50,10,10,27,3,50,0.74,0.26,0.2,0.54
gs10.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--1.5,10.0,1.0,0.5,3.0,0.5,0.0,-1.5,50,50,2,11,26,11,50,0.74,0.26,0.22,0.52
gs12.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--1.5,12.0,1.25,0.4,5.0,1.0,0.0,-1.5,50,50,5,9,27,9,50,0.72,0.28,0.18,0.54
gs7.0_hs1.5_st0.3_ws8.0-1.0_ts0.0--1.5,7.0,1.5,0.3,8.0,1.0,0.0,-1.5,50,50,6,11,25,8,50,0.72,0.28,0.22,0.5
gs7.0_hs1.5_st0.4_ws4.0-1.0_ts0.0--1.5,7.0,1.5,0.4,4.0,1.0,0.0,-1.5,50,50,3,11,25,11,50,0.72,0.28,0.22,0.5
gs12.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--2.0,12.0,1.0,0.5,4.0,1.0,0.0,-2.0,50,50,5,9,27,9,50,0.72,0.28,0.18,0.54
gs8.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--1.5,8.0,1.25,0.3,5.0,1.0,0.0,-1.5,50,50,3,11,25,11,50,0.72,0.28,0.22,0.5
gs12.0_hs1.0_st0.5_ws3.0-0.5_ts0.0--2.0,12.0,1.0,0.5,3.0,0.5,0.0,-2.0,50,50,4,9,27,10,50,0.72,0.28,0.18,0.54
gs7.0_hs1.5_st0.4_ws3.0-0.5_ts0.0--2.0,7.0,1.5,0.4,3.0,0.5,0.0,-2.0,50,50,3,9,27,11,50,0.72,0.28,0.18,0.54
gs12.0_hs1.0_st0.5_ws3.0-0.5_ts-0.5--2.5,12.0,1.0,0.5,3.0,0.5,-0.5,-2.5,50,50,9,8,28,5,50,0.72,0.28,0.16,0.56
gs10.0_hs1.0_st0.5_ws8.0-1.0_ts0.0--1.5,10.0,1.0,0.5,8.0,1.0,0.0,-1.5,50,50,7,9,27,7,50,0.72,0.28,0.18,0.54
gs8.0_hs1.25_st0.4_ws4.0-1.0_ts-0.5--2.5,8.0,1.25,0.4,4.0,1.0,-0.5,-2.5,50,50,11,8,28,3,50,0.72,0.28,0.16,0.56
gs8.0_hs1.25_st0.2_ws8.0-1.0_ts0.0--2.0,8.0,1.25,0.2,8.0,1.0,0.0,-2.0,50,50,6,10,26,8,50,0.72,0.28,0.2,0.52
gs12.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,12.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,4,11,25,10,50,0.72,0.28,0.22,0.5
gs10.0_hs1.0_st0.3_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.3,4.0,1.0,0.0,-2.0,50,50,4,9,27,10,50,0.72,0.28,0.18,0.54
gs7.0_hs1.5_st0.3_ws3.0-0.5_ts0.0--2.0,7.0,1.5,0.3,3.0,0.5,0.0,-2.0,50,50,4,8,28,10,50,0.72,0.28,0.16,0.56
gs8.0_hs1.25_st0.4_ws5.0-1.0_ts0.0--1.5,8.0,1.25,0.4,5.0,1.0,0.0,-1.5,50,50,3,11,25,11,50,0.72,0.28,0.22,0.5
gs12.0_hs1.0_st0.4_ws3.0-0.5_ts-0.5--2.5,12.0,1.0,0.4,3.0,0.5,-0.5,-2.5,50,50,11,9,27,3,50,0.72,0.28,0.18,0.54
gs7.0_hs1.5_st0.2_ws8.0-1.0_ts0.0--2.0,7.0,1.5,0.2,8.0,1.0,0.0,-2.0,50,50,6,11,25,8,50,0.72,0.28,0.22,0.5
gs7.0_hs1.5_st0.2_ws5.0-1.0_ts0.0--2.0,7.0,1.5,0.2,5.0,1.0,0.0,-2.0,50,50,2,11,25,12,50,0.72,0.28,0.22,0.5
gs7.0_hs1.5_st0.2_ws4.0-1.0_ts0.0--2.0,7.0,1.5,0.2,4.0,1.0,0.0,-2.0,50,50,2,10,26,12,50,0.72,0.28,0.2,0.52
gs10.0_hs1.25_st0.2_ws4.0-1.0_ts0.0--1.5,10.0,1.25,0.2,4.0,1.0,0.0,-1.5,50,50,3,12,24,11,50,0.72,0.28,0.24,0.48
gs8.0_hs1.0_st0.3_ws4.0-1.0_ts-0.5--2.5,8.0,1.0,0.3,4.0,1.0,-0.5,-2.5,50,50,10,9,27,4,50,0.72,0.28,0.18,0.54
gs8.0_hs1.25_st0.2_ws8.0-1.0_ts0.0--1.5,8.0,1.25,0.2,8.0,1.0,0.0,-1.5,50,50,5,10,26,9,50,0.72,0.28,0.2,0.52
gs8.0_hs1.0_st0.2_ws4.0-1.0_ts0.0--2.0,8.0,1.0,0.2,4.0,1.0,0.0,-2.0,50,50,2,10,26,12,50,0.72,0.28,0.2,0.52
gs10.0_hs1.0_st0.4_ws8.0-1.0_ts0.0--2.0,10.0,1.0,0.4,8.0,1.0,0.0,-2.0,50,50,8,6,30,6,50,0.72,0.28,0.12,0.6
gs8.0_hs1.0_st0.4_ws3.0-0.5_ts0.0--2.0,8.0,1.0,0.4,3.0,0.5,0.0,-2.0,50,50,3,10,26,11,50,0.72,0.28,0.2,0.52
gs8.0_hs1.0_st0.4_ws4.0-1.0_ts-0.5--2.5,8.0,1.0,0.4,4.0,1.0,-0.5,-2.5,50,50,10,7,29,4,50,0.72,0.28,0.14,0.58
gs10.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--1.5,10.0,1.0,0.4,5.0,1.0,0.0,-1.5,50,50,4,10,26,10,50,0.72,0.28,0.2,0.52
gs10.0_hs1.0_st0.5_ws4.0-1.0_ts0.0--1.5,10.0,1.0,0.5,4.0,1.0,0.0,-1.5,50,50,3,10,26,11,50,0.72,0.28,0.2,0.52
gs10.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--2.0,10.0,1.0,0.4,4.0,1.0,0.0,-2.0,50,50,3,8,28,11,50,0.72,0.28,0.16,0.56
gs8.0_hs1.0_st0.4_ws5.0-1.0_ts0.0--2.0,8.0,1.0,0.4,5.0,1.0,0.0,-2.0,50,50,4,9,27,10,50,0.72,0.28,0.18,0.54
gs12.0_hs1.25_st0.3_ws5.0-1.0_ts0.0--1.5,12.0,1.25,0.3,5.0,1.0,0.0,-1.5,50,50,5,9,27,9,50,0.72,0.28,0.18,0.54
gs10.0_hs1.0_st0.4_ws4.0-1.0_ts0.0--1.5,10.0,1.0,0.4,4.0,1.0,0.0,-1.5,50,50,3,10,26,11,50,0.72,0.28,0.2,0.52
