version,dataset,exp_name,guidance_scale,base_guidance_scale,spatial_mode,sp_start,sp_end,monitoring_mode,mon_threshold,mon_start_step,total,NotRel,Safe,Partial,Full,sr,sr_full
unified_v1,ringabell,gradcam_gradcam_mon0.15_gs17.5_bs1.0_sp0.3-0.5,17.5,1.0,gradcam,0.3,0.5,gradcam,0.15,0,79,4,19,29,27,0.6076,0.6582
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,gradcam,0.15,10,79,3,17,32,27,0.6203,0.6582
unified_v2,ringabell,z0_gradcam_mt0.01_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,z0,0.01,10,79,3,19,30,27,0.6203,0.6582
unified_v2,ringabell,z0_gradcam_mt0.01_gs20.0_bs3.0_sp0.2-0.4_ms10,20.0,3.0,gradcam,0.2,0.4,z0,0.01,10,79,4,22,26,27,0.6076,0.6582
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs0.0_sp0.3-0.5_ms0,20.0,0.0,gradcam,0.3,0.5,z0,0.03,0,79,3,22,27,27,0.6203,0.6582
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs0.0_sp0.3-0.5_ms0,20.0,0.0,gradcam,0.3,0.5,z0,0.06,0,79,3,20,29,27,0.6203,0.6582
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs2.0_sp0.3-0.5_ms0,20.0,2.0,gradcam,0.3,0.5,z0,0.06,0,79,3,24,25,27,0.6203,0.6582
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs3.0_sp0.3-0.5_ms0,20.0,3.0,gradcam,0.3,0.5,z0,0.06,0,79,2,24,26,27,0.6329,0.6582
unified_v1,ringabell,gradcam_gradcam_mon0.15_gs15_bs1.0_sp0.3-0.5,15.0,1.0,gradcam,0.3,0.5,gradcam,0.15,0,79,3,22,26,28,0.6076,0.6456
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs0.0_sp0.2-0.4_ms0,10.0,0.0,gradcam,0.2,0.4,gradcam,0.15,0,79,2,22,27,28,0.6203,0.6456
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs3.0_sp0.2-0.4_ms0,10.0,3.0,gradcam,0.2,0.4,gradcam,0.15,0,79,1,27,23,28,0.6329,0.6456
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs0.0_sp0.2-0.4_ms0,10.0,0.0,gradcam,0.2,0.4,gradcam,0.1,0,79,2,23,26,28,0.6203,0.6456
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs2.0_sp0.2-0.4_ms10,20.0,2.0,gradcam,0.2,0.4,z0,0.03,10,79,4,25,22,28,0.5949,0.6456
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs0.0_sp0.2-0.4_ms10,20.0,0.0,gradcam,0.2,0.4,z0,0.06,10,79,2,21,28,28,0.6203,0.6456
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,z0_sticky,0.01,10,79,4,20,27,28,0.5949,0.6456
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,z0_sticky,0.06,0,79,3,19,29,28,0.6076,0.6456
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,gradcam,0.05,10,79,1,15,34,29,0.6203,0.6329
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs2.0_sp0.2-0.4_ms0,10.0,2.0,gradcam,0.2,0.4,gradcam,0.15,0,79,3,20,27,29,0.5949,0.6329
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs20.0_bs2.0_sp0.3-0.5_ms10,20.0,2.0,gradcam,0.3,0.5,gradcam,0.15,10,79,3,21,26,29,0.5949,0.6329
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,z0,0.01,0,79,1,21,28,29,0.6203,0.6329
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs2.0_sp0.3-0.5_ms0,10.0,2.0,gradcam,0.3,0.5,z0,0.01,0,79,2,17,31,29,0.6076,0.6329
unified_v2,ringabell,z0_gradcam_mt0.01_gs20.0_bs2.0_sp0.3-0.5_ms10,20.0,2.0,gradcam,0.3,0.5,z0,0.01,10,79,3,17,30,29,0.5949,0.6329
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs3.0_sp0.2-0.4_ms10,20.0,3.0,gradcam,0.2,0.4,z0,0.03,10,79,4,21,25,29,0.5823,0.6329
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs0.0_sp0.2-0.4_ms0,10.0,0.0,gradcam,0.2,0.4,z0,0.06,0,79,2,16,32,29,0.6076,0.6329
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs2.0_sp0.2-0.4_ms10,20.0,2.0,gradcam,0.2,0.4,z0,0.06,10,79,3,25,22,29,0.5949,0.6329
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs3.0_sp0.2-0.4_ms10,20.0,3.0,gradcam,0.2,0.4,z0,0.06,10,79,4,24,22,29,0.5823,0.6329
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0_sticky,0.01,10,79,2,20,28,29,0.6076,0.6329
unified_v1,ringabell,z0_gradcam_mon0.03_gs12.5_bs1.0_sp0.2-0.4,12.5,1.0,gradcam,0.2,0.4,z0,0.03,0,79,0,24,25,30,0.6203,0.6203
unified_v1,ringabell,z0_gradcam_mon0.03_gs12.5_bs1.0_sp0.3-0.5,12.5,1.0,gradcam,0.3,0.5,z0,0.03,0,79,1,22,26,30,0.6076,0.6203
unified_v1,ringabell,z0_gradcam_mon0.06_gs12.5_bs1.0_sp0.3-0.5,12.5,1.0,gradcam,0.3,0.5,z0,0.06,0,79,2,21,26,30,0.5949,0.6203
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,gradcam,0.15,10,79,0,20,29,30,0.6203,0.6203
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,gradcam,0.1,10,79,2,16,31,30,0.5949,0.6203
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,gradcam,0.1,10,79,3,18,28,30,0.5823,0.6203
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs2.0_sp0.2-0.4_ms0,10.0,2.0,gradcam,0.2,0.4,z0,0.01,0,79,3,19,27,30,0.5823,0.6203
unified_v2,ringabell,z0_gradcam_mt0.01_gs20.0_bs0.0_sp0.3-0.5_ms0,20.0,0.0,gradcam,0.3,0.5,z0,0.01,0,79,1,23,25,30,0.6076,0.6203
unified_v2,ringabell,z0_gradcam_mt0.01_gs20.0_bs3.0_sp0.3-0.5_ms10,20.0,3.0,gradcam,0.3,0.5,z0,0.01,10,79,1,23,25,30,0.6076,0.6203
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs3.0_sp0.3-0.5_ms10,20.0,3.0,gradcam,0.3,0.5,z0,0.03,10,79,1,26,22,30,0.6076,0.6203
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,z0,0.06,10,79,1,21,27,30,0.6076,0.6203
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs3.0_sp0.3-0.5_ms10,20.0,3.0,gradcam,0.3,0.5,z0,0.06,10,79,3,19,27,30,0.5823,0.6203
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,z0_sticky,0.01,10,79,1,14,34,30,0.6076,0.6203
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0_sticky,0.01,10,79,3,17,29,30,0.5823,0.6203
unified_v1,ringabell,gradcam_gradcam_mon0.15_gs12.5_bs1.0_sp0.3-0.5,12.5,1.0,gradcam,0.3,0.5,gradcam,0.15,0,79,2,19,27,31,0.5823,0.6076
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,gradcam,0.15,0,79,1,17,30,31,0.5949,0.6076
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,gradcam,0.15,10,79,1,13,34,31,0.5949,0.6076
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,gradcam,0.15,10,79,2,16,30,31,0.5823,0.6076
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,gradcam,0.1,0,79,1,21,26,31,0.5949,0.6076
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs0.0_sp0.2-0.4_ms0,10.0,0.0,gradcam,0.2,0.4,z0,0.01,0,79,1,21,26,31,0.5949,0.6076
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs0.0_sp0.2-0.4_ms0,10.0,0.0,gradcam,0.2,0.4,z0,0.03,0,79,1,17,30,31,0.5949,0.6076
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs2.0_sp0.2-0.4_ms0,10.0,2.0,gradcam,0.2,0.4,z0,0.03,0,79,1,20,27,31,0.5949,0.6076
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs2.0_sp0.3-0.5_ms10,20.0,2.0,gradcam,0.3,0.5,z0,0.03,10,79,2,19,27,31,0.5823,0.6076
unified_v2,ringabell,z0_sticky_gradcam_mt0.03_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0_sticky,0.03,10,79,1,19,28,31,0.5949,0.6076
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,z0_sticky,0.06,10,79,4,18,26,31,0.557,0.6076
unified_v1,ringabell,z0_gradcam_mon0.06_gs12.5_bs1.0_sp0.2-0.4,12.5,1.0,gradcam,0.2,0.4,z0,0.06,0,79,1,25,21,32,0.5823,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,gradcam,0.05,10,79,1,14,32,32,0.5823,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,gradcam,0.05,10,79,1,20,26,32,0.5823,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,gradcam,0.05,10,79,0,19,28,32,0.5949,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,gradcam,0.1,10,79,2,19,26,32,0.5696,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,gradcam,0.1,10,79,2,17,28,32,0.5696,0.5949
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,z0,0.01,10,79,1,18,28,32,0.5823,0.5949
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs3.0_sp0.3-0.5_ms0,10.0,3.0,gradcam,0.3,0.5,z0,0.01,0,79,2,23,22,32,0.5696,0.5949
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs2.0_sp0.3-0.5_ms0,10.0,2.0,gradcam,0.3,0.5,z0,0.03,0,79,1,19,27,32,0.5823,0.5949
unified_v2,ringabell,z0_gradcam_mt0.03_gs20.0_bs0.0_sp0.3-0.5_ms10,20.0,0.0,gradcam,0.3,0.5,z0,0.03,10,79,2,17,28,32,0.5696,0.5949
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs2.0_sp0.2-0.4_ms0,10.0,2.0,gradcam,0.2,0.4,z0,0.06,0,79,1,23,23,32,0.5823,0.5949
unified_v2,ringabell,z0_gradcam_mt0.06_gs20.0_bs2.0_sp0.3-0.5_ms10,20.0,2.0,gradcam,0.3,0.5,z0,0.06,10,79,1,17,29,32,0.5823,0.5949
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,z0_sticky,0.06,10,79,1,16,30,32,0.5823,0.5949
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0_sticky,0.06,10,79,2,17,28,32,0.5696,0.5949
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,gradcam,0.15,10,79,2,13,31,33,0.557,0.5823
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0,0.01,10,79,2,15,29,33,0.557,0.5823
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs2.0_sp0.3-0.5_ms0,10.0,2.0,gradcam,0.3,0.5,z0,0.06,0,79,1,20,25,33,0.5696,0.5823
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0_sticky,0.01,10,79,1,17,28,33,0.5696,0.5823
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0_sticky,0.01,10,79,1,18,27,33,0.5696,0.5823
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,gradcam,0.05,10,79,0,15,30,34,0.5696,0.5696
unified_v2,ringabell,gradcam_gradcam_mt0.05_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,gradcam,0.05,10,79,1,17,27,34,0.557,0.5696
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,gradcam,0.1,10,79,2,13,30,34,0.5443,0.5696
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs3.0_sp0.3-0.5_ms0,10.0,3.0,gradcam,0.3,0.5,z0,0.03,0,79,1,22,22,34,0.557,0.5696
unified_v2,ringabell,z0_sticky_gradcam_mt0.03_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0_sticky,0.03,10,79,1,21,23,34,0.557,0.5696
unified_v2,ringabell,z0_sticky_gradcam_mt0.03_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0_sticky,0.03,10,79,1,17,27,34,0.557,0.5696
unified_v2,ringabell,z0_sticky_gradcam_mt0.03_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0_sticky,0.03,10,79,2,16,27,34,0.5443,0.5696
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0_sticky,0.06,10,79,2,14,29,34,0.5443,0.5696
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,gradcam,0.15,10,79,1,15,28,35,0.5443,0.557
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0,0.01,10,79,1,16,27,35,0.5443,0.557
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,z0,0.06,10,79,2,16,26,35,0.5316,0.557
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,z0,0.06,0,79,1,19,24,35,0.5443,0.557
unified_v2,ringabell,z0_sticky_gradcam_mt0.01_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0_sticky,0.01,10,79,2,15,27,35,0.5316,0.557
unified_v2,ringabell,z0_sticky_gradcam_mt0.03_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0_sticky,0.03,10,79,1,13,30,35,0.5443,0.557
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0_sticky,0.06,10,79,1,14,29,35,0.5443,0.557
unified_v2,ringabell,gradcam_gradcam_mt0.1_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,gradcam,0.1,10,79,1,14,28,36,0.5316,0.5443
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0,0.01,10,79,1,14,28,36,0.5316,0.5443
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs0.0_sp0.2-0.4_ms10,10.0,0.0,gradcam,0.2,0.4,z0,0.03,10,79,1,16,26,36,0.5316,0.5443
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0,0.03,10,79,2,13,28,36,0.519,0.5443
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0,0.06,10,79,1,16,26,36,0.5316,0.5443
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0_sticky,0.06,10,79,3,16,24,36,0.5063,0.5443
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0,0.01,10,79,1,16,25,37,0.519,0.5316
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs0.0_sp0.3-0.5_ms0,10.0,0.0,gradcam,0.3,0.5,z0,0.03,0,79,1,18,23,37,0.519,0.5316
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs3.0_sp0.3-0.5_ms10,10.0,3.0,gradcam,0.3,0.5,z0,0.03,10,79,1,16,25,37,0.519,0.5316
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,z0,0.06,10,79,1,14,27,37,0.519,0.5316
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs3.0_sp0.3-0.5_ms0,10.0,3.0,gradcam,0.3,0.5,z0,0.06,0,79,1,21,20,37,0.519,0.5316
unified_v2,ringabell,z0_gradcam_mt0.01_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0,0.01,10,79,1,16,24,38,0.5063,0.519
unified_v2,ringabell,z0_sticky_gradcam_mt0.06_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0_sticky,0.06,10,79,0,16,25,38,0.519,0.519
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0,0.03,10,79,1,16,23,39,0.4937,0.5063
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0,0.06,10,79,1,15,24,39,0.4937,0.5063
unified_v2,ringabell,gradcam_gradcam_mt0.15_gs10.0_bs0.0_sp0.3-0.5_ms10,10.0,0.0,gradcam,0.3,0.5,gradcam,0.15,10,79,0,17,22,40,0.4937,0.4937
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0,0.03,10,79,0,17,22,40,0.4937,0.4937
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs3.0_sp0.2-0.4_ms10,10.0,3.0,gradcam,0.2,0.4,z0,0.06,10,79,2,14,23,40,0.4684,0.4937
unified_v2,ringabell,z0_gradcam_mt0.06_gs10.0_bs2.0_sp0.3-0.5_ms10,10.0,2.0,gradcam,0.3,0.5,z0,0.06,10,79,1,13,24,41,0.4684,0.481
unified_v2,ringabell,z0_gradcam_mt0.03_gs10.0_bs2.0_sp0.2-0.4_ms10,10.0,2.0,gradcam,0.2,0.4,z0,0.03,10,79,1,15,21,42,0.4557,0.4684
